"state","scenario","product","year_offset","bio_Tg"
"CA","managed (harvest)","residue",0,397.747
"CA","managed (harvest)","residue",10,369.508
"CA","managed (harvest)","residue",20,352.869
"CA","managed (harvest)","residue",30,342.753
"CA","managed (harvest)","residue",40,323.582
"CA","managed (harvest)","residue",50,312.919
"CA","managed (harvest)","residue",60,303.237
"CA","managed (harvest)","residue",70,294.896
"CA","managed (harvest)","residue",80,274.218
"CA","managed (harvest)","residue",90,263.37
"CA","managed (harvest)","residue",100,257.178
"CO","managed (harvest)","sawtimber",0,127.004
"CO","managed (harvest)","sawtimber",10,124.276
"CO","managed (harvest)","sawtimber",20,122.885
"CO","managed (harvest)","sawtimber",30,120.431
"CO","managed (harvest)","sawtimber",40,118.583
"CO","managed (harvest)","sawtimber",50,116.795
"CO","managed (harvest)","sawtimber",60,115.442
"CO","managed (harvest)","sawtimber",70,115.8
"CO","managed (harvest)","sawtimber",80,113.232
"CO","managed (harvest)","sawtimber",90,110.606
"CO","managed (harvest)","sawtimber",100,108.56
"CO","managed (harvest)","pulpwood",0,91.156
"CO","managed (harvest)","pulpwood",10,86.554
"CO","managed (harvest)","pulpwood",20,84.74
"CO","managed (harvest)","pulpwood",30,84.855
"CO","managed (harvest)","pulpwood",40,85.214
"CO","managed (harvest)","pulpwood",50,82.787
"CO","managed (harvest)","pulpwood",60,81.276
"CO","managed (harvest)","pulpwood",70,78.974
"CO","managed (harvest)","pulpwood",80,76.651
"CO","managed (harvest)","pulpwood",90,74.828
"CO","managed (harvest)","pulpwood",100,73.937
"CO","managed (harvest)","residue",0,277.643
"CO","managed (harvest)","residue",10,269.278
"CO","managed (harvest)","residue",20,263.113
"CO","managed (harvest)","residue",30,255.859
"CO","managed (harvest)","residue",40,251.951
"CO","managed (harvest)","residue",50,247.386
"CO","managed (harvest)","residue",60,241.457
"CO","managed (harvest)","residue",70,234.864
"CO","managed (harvest)","residue",80,228.533
"CO","managed (harvest)","residue",90,223.759
"CO","managed (harvest)","residue",100,219.119
"CT","managed (harvest)","sawtimber",0,18.095
"CT","managed (harvest)","sawtimber",10,17.024
"CT","managed (harvest)","sawtimber",20,15.282
"CT","managed (harvest)","sawtimber",30,14.748
"CT","managed (harvest)","sawtimber",40,12.564
"CT","managed (harvest)","sawtimber",50,12.143
"CT","managed (harvest)","sawtimber",60,10.373
"CT","managed (harvest)","sawtimber",70,9.683
"CT","managed (harvest)","sawtimber",80,8.514
"CT","managed (harvest)","sawtimber",90,7.875
"CT","managed (harvest)","sawtimber",100,6.905
"CT","managed (harvest)","pulpwood",0,14.135
"CT","managed (harvest)","pulpwood",10,13.175
"CT","managed (harvest)","pulpwood",20,10.461
"CT","managed (harvest)","pulpwood",30,9.847
"CT","managed (harvest)","pulpwood",40,8.539
"CT","managed (harvest)","pulpwood",50,8.225
"CT","managed (harvest)","pulpwood",60,7.062
"CT","managed (harvest)","pulpwood",70,6.605
"CT","managed (harvest)","pulpwood",80,5.979
"CT","managed (harvest)","pulpwood",90,5.594
"CT","managed (harvest)","pulpwood",100,4.93
"CT","managed (harvest)","residue",0,25.519
"CT","managed (harvest)","residue",10,23.858
"CT","managed (harvest)","residue",20,20.113
"CT","managed (harvest)","residue",30,19.212
"CT","managed (harvest)","residue",40,16.68
"CT","managed (harvest)","residue",50,16.077
"CT","managed (harvest)","residue",60,13.776
"CT","managed (harvest)","residue",70,12.916
"CT","managed (harvest)","residue",80,11.709
"CT","managed (harvest)","residue",90,10.943
"CT","managed (harvest)","residue",100,9.648
"DE","managed (harvest)","sawtimber",0,7.091
"DE","managed (harvest)","sawtimber",10,5.207
"DE","managed (harvest)","sawtimber",20,3.689
"DE","managed (harvest)","sawtimber",30,3.056
"DE","managed (harvest)","sawtimber",40,2.789
"DE","managed (harvest)","sawtimber",50,3.833
"DE","managed (harvest)","sawtimber",60,1.953
"DE","managed (harvest)","sawtimber",70,1.66
"DE","managed (harvest)","sawtimber",80,1.544
"DE","managed (harvest)","sawtimber",90,2.836
"DE","managed (harvest)","sawtimber",100,1.123
"DE","managed (harvest)","pulpwood",0,7.479
"DE","managed (harvest)","pulpwood",10,4.997
"DE","managed (harvest)","pulpwood",20,2.995
"DE","managed (harvest)","pulpwood",30,2.815
"DE","managed (harvest)","pulpwood",40,2.884
"DE","managed (harvest)","pulpwood",50,3.768
"DE","managed (harvest)","pulpwood",60,1.964
"DE","managed (harvest)","pulpwood",70,1.909
"DE","managed (harvest)","pulpwood",80,1.972
"DE","managed (harvest)","pulpwood",90,3.027
"DE","managed (harvest)","pulpwood",100,1.349
"DE","managed (harvest)","residue",0,13.467
"DE","managed (harvest)","residue",10,10.283
"DE","managed (harvest)","residue",20,9.063
"DE","managed (harvest)","residue",30,8.862
"DE","managed (harvest)","residue",40,10.201
"DE","managed (harvest)","residue",50,7.745
"DE","managed (harvest)","residue",60,6.99
"DE","managed (harvest)","residue",70,7.115
"DE","managed (harvest)","residue",80,8.664
"DE","managed (harvest)","residue",90,6.605
"DE","managed (harvest)","residue",100,5.821
"FL","managed (harvest)","sawtimber",0,36.819
"FL","managed (harvest)","sawtimber",10,37.48
"FL","managed (harvest)","sawtimber",20,37.507
"FL","managed (harvest)","sawtimber",30,34.753
"FL","managed (harvest)","sawtimber",40,29.189
"FL","managed (harvest)","sawtimber",50,22.993
"FL","managed (harvest)","sawtimber",60,17.983
"FL","managed (harvest)","sawtimber",70,13.418
"FL","managed (harvest)","sawtimber",80,10.394
"FL","managed (harvest)","sawtimber",90,8.937
"FL","managed (harvest)","sawtimber",100,8.293
"FL","managed (harvest)","pulpwood",0,138.11
"FL","managed (harvest)","pulpwood",10,134.052
"FL","managed (harvest)","pulpwood",20,127.441
"FL","managed (harvest)","pulpwood",30,114.205
"FL","managed (harvest)","pulpwood",40,99.701
"FL","managed (harvest)","pulpwood",50,86.379
"FL","managed (harvest)","pulpwood",60,73.363
"FL","managed (harvest)","pulpwood",70,58.738
"FL","managed (harvest)","pulpwood",80,50.361
"FL","managed (harvest)","pulpwood",90,46.958
"FL","managed (harvest)","pulpwood",100,43.631
"FL","managed (harvest)","residue",0,159.286
"FL","managed (harvest)","residue",10,153.835
"FL","managed (harvest)","residue",20,141.927
"FL","managed (harvest)","residue",30,121.543
"FL","managed (harvest)","residue",40,105.019
"FL","managed (harvest)","residue",50,94.25
"FL","managed (harvest)","residue",60,81.783
"FL","managed (harvest)","residue",70,67.652
"FL","managed (harvest)","residue",80,58.834
"FL","managed (harvest)","residue",90,56.535
"FL","managed (harvest)","residue",100,53.203
"GA","managed (harvest)","sawtimber",0,106.725
"GA","managed (harvest)","sawtimber",10,113.038
"GA","managed (harvest)","sawtimber",20,118.9
"GA","managed (harvest)","sawtimber",30,118.385
"GA","managed (harvest)","sawtimber",40,102.436
"GA","managed (harvest)","sawtimber",50,92.961
"GA","managed (harvest)","sawtimber",60,72.51
"GA","managed (harvest)","sawtimber",70,57.411
"GA","managed (harvest)","sawtimber",80,44.415
"GA","managed (harvest)","sawtimber",90,44.563
"GA","managed (harvest)","sawtimber",100,38.605
"GA","managed (harvest)","pulpwood",0,180.923
"GA","managed (harvest)","pulpwood",10,185.855
"GA","managed (harvest)","pulpwood",20,170.854
"GA","managed (harvest)","pulpwood",30,155.295
"GA","managed (harvest)","pulpwood",40,135.286
"GA","managed (harvest)","pulpwood",50,128.381
"GA","managed (harvest)","pulpwood",60,107.708
"GA","managed (harvest)","pulpwood",70,89.199
"GA","managed (harvest)","pulpwood",80,71.199
"GA","managed (harvest)","pulpwood",90,69.479
"GA","managed (harvest)","pulpwood",100,60.315
"GA","managed (harvest)","residue",0,258.483
"GA","managed (harvest)","residue",10,266.937
"GA","managed (harvest)","residue",20,238.462
"GA","managed (harvest)","residue",30,211.444
"GA","managed (harvest)","residue",40,183.544
"GA","managed (harvest)","residue",50,175.279
"GA","managed (harvest)","residue",60,146.306
"GA","managed (harvest)","residue",70,122.316
"GA","managed (harvest)","residue",80,102.989
"GA","managed (harvest)","residue",90,102.667
"GA","managed (harvest)","residue",100,89.061
"IA","managed (harvest)","sawtimber",0,17.807
"IA","managed (harvest)","sawtimber",10,15.55
"IA","managed (harvest)","sawtimber",20,14.787
"IA","managed (harvest)","sawtimber",30,12.845
"IA","managed (harvest)","sawtimber",40,11.673
"IA","managed (harvest)","sawtimber",50,10.292
"IA","managed (harvest)","sawtimber",60,9.566
"IA","managed (harvest)","sawtimber",70,7.776
"IA","managed (harvest)","sawtimber",80,7.079
"IA","managed (harvest)","sawtimber",90,6.242
"IA","managed (harvest)","sawtimber",100,5.875
"IA","managed (harvest)","pulpwood",0,24.45
"IA","managed (harvest)","pulpwood",10,21.028
"IA","managed (harvest)","pulpwood",20,17.949
"IA","managed (harvest)","pulpwood",30,15.494
"IA","managed (harvest)","pulpwood",40,14.91
"IA","managed (harvest)","pulpwood",50,13.883
"IA","managed (harvest)","pulpwood",60,11.856
"IA","managed (harvest)","pulpwood",70,10.064
"IA","managed (harvest)","pulpwood",80,10.069
"IA","managed (harvest)","pulpwood",90,9.624
"IA","managed (harvest)","pulpwood",100,7.89
"IA","managed (harvest)","residue",0,40.965
"IA","managed (harvest)","residue",10,35.164
"IA","managed (harvest)","residue",20,30.514
"IA","managed (harvest)","residue",30,26.52
"IA","managed (harvest)","residue",40,25.225
"IA","managed (harvest)","residue",50,23.052
"IA","managed (harvest)","residue",60,20.017
"IA","managed (harvest)","residue",70,16.626
"IA","managed (harvest)","residue",80,16.281
"IA","managed (harvest)","residue",90,15.27
"IA","managed (harvest)","residue",100,12.949
"ID","managed (harvest)","sawtimber",0,199.478
"ID","managed (harvest)","sawtimber",10,202.056
"ID","managed (harvest)","sawtimber",20,203.764
"ID","managed (harvest)","sawtimber",30,206.723
"ID","managed (harvest)","sawtimber",40,203.344
"ID","managed (harvest)","sawtimber",50,198.617
"ID","managed (harvest)","sawtimber",60,194.168
"ID","managed (harvest)","sawtimber",70,188.324
"ID","managed (harvest)","sawtimber",80,178.549
"ID","managed (harvest)","sawtimber",90,170.036
"ID","managed (harvest)","sawtimber",100,160.944
"ID","managed (harvest)","pulpwood",0,165.106
"ID","managed (harvest)","pulpwood",10,161.407
"ID","managed (harvest)","pulpwood",20,157.494
"ID","managed (harvest)","pulpwood",30,157.7
"ID","managed (harvest)","pulpwood",40,152.089
"ID","managed (harvest)","pulpwood",50,146.88
"ID","managed (harvest)","pulpwood",60,141.978
"ID","managed (harvest)","pulpwood",70,135.317
"ID","managed (harvest)","pulpwood",80,126.76
"ID","managed (harvest)","pulpwood",90,120.897
"ID","managed (harvest)","pulpwood",100,114.385
"ID","managed (harvest)","residue",0,236.746
"ID","managed (harvest)","residue",10,233.393
"ID","managed (harvest)","residue",20,226.331
"ID","managed (harvest)","residue",30,220.868
"ID","managed (harvest)","residue",40,211.808
"ID","managed (harvest)","residue",50,205.409
"ID","managed (harvest)","residue",60,199.308
"ID","managed (harvest)","residue",70,189.339
"ID","managed (harvest)","residue",80,178.299
"ID","managed (harvest)","residue",90,170.396
"ID","managed (harvest)","residue",100,161.752
"IL","managed (harvest)","sawtimber",0,41.296
"IL","managed (harvest)","sawtimber",10,38.828
"IL","managed (harvest)","sawtimber",20,34.383
"IL","managed (harvest)","sawtimber",30,33.518
"IL","managed (harvest)","sawtimber",40,29.864
"IL","managed (harvest)","sawtimber",50,28.684
"IL","managed (harvest)","sawtimber",60,25.288
"IL","managed (harvest)","sawtimber",70,23.212
"IL","managed (harvest)","sawtimber",80,21.459
"IL","managed (harvest)","sawtimber",90,20.295
"IL","managed (harvest)","sawtimber",100,17.81
"IL","managed (harvest)","pulpwood",0,53.968
"IL","managed (harvest)","pulpwood",10,49.79
"IL","managed (harvest)","pulpwood",20,44.307
"IL","managed (harvest)","pulpwood",30,41.866
"IL","managed (harvest)","pulpwood",40,38.209
"IL","managed (harvest)","pulpwood",50,36.708
"IL","managed (harvest)","pulpwood",60,33.167
"IL","managed (harvest)","pulpwood",70,31.248
"IL","managed (harvest)","pulpwood",80,29.779
"IL","managed (harvest)","pulpwood",90,27.116
"IL","managed (harvest)","pulpwood",100,25.001
"IL","managed (harvest)","residue",0,76.821
"IL","managed (harvest)","residue",10,70.259
"IL","managed (harvest)","residue",20,61.747
"IL","managed (harvest)","residue",30,58.17
"IL","managed (harvest)","residue",40,52.387
"IL","managed (harvest)","residue",50,49.198
"IL","managed (harvest)","residue",60,44.085
"IL","managed (harvest)","residue",70,40.879
"IL","managed (harvest)","residue",80,38.781
"IL","managed (harvest)","residue",90,35.502
"IL","managed (harvest)","residue",100,32.176
"IN","managed (harvest)","sawtimber",0,64.179
"IN","managed (harvest)","sawtimber",10,59.318
"IN","managed (harvest)","sawtimber",20,56.778
"IN","managed (harvest)","sawtimber",30,53.035
"IN","managed (harvest)","sawtimber",40,48.945
"IN","managed (harvest)","sawtimber",50,45.842
"IN","managed (harvest)","sawtimber",60,40.306
"IN","managed (harvest)","sawtimber",70,36.664
"IN","managed (harvest)","sawtimber",80,31.188
"IN","managed (harvest)","sawtimber",90,28.346
"IN","managed (harvest)","sawtimber",100,23.452
"IN","managed (harvest)","pulpwood",0,67.461
"IN","managed (harvest)","pulpwood",10,60.369
"IN","managed (harvest)","pulpwood",20,52.742
"IN","managed (harvest)","pulpwood",30,47.413
"IN","managed (harvest)","pulpwood",40,41.793
"IN","managed (harvest)","pulpwood",50,37.254
"IN","managed (harvest)","pulpwood",60,33.2
"IN","managed (harvest)","pulpwood",70,29.976
"IN","managed (harvest)","pulpwood",80,26.224
"IN","managed (harvest)","pulpwood",90,23.852
"IN","managed (harvest)","pulpwood",100,20.48
"IN","managed (harvest)","residue",0,100.308
"IN","managed (harvest)","residue",10,89.617
"IN","managed (harvest)","residue",20,81.062
"IN","managed (harvest)","residue",30,73.758
"IN","managed (harvest)","residue",40,66.669
"IN","managed (harvest)","residue",50,61.192
"IN","managed (harvest)","residue",60,54.582
"IN","managed (harvest)","residue",70,49.201
"IN","managed (harvest)","residue",80,43.007
"IN","managed (harvest)","residue",90,38.926
"IN","managed (harvest)","residue",100,33.317
"KS","managed (harvest)","sawtimber",0,1.427
"KS","managed (harvest)","sawtimber",10,1.378
"KS","managed (harvest)","sawtimber",20,1.308
"KS","managed (harvest)","sawtimber",30,1.005
"KS","managed (harvest)","sawtimber",40,0.902
"KS","managed (harvest)","sawtimber",50,0.819
"KS","managed (harvest)","sawtimber",60,0.707
"KS","managed (harvest)","sawtimber",70,0.688
"KS","managed (harvest)","sawtimber",80,0.597
"KS","managed (harvest)","sawtimber",90,0.554
"KS","managed (harvest)","sawtimber",100,0.511
"KS","managed (harvest)","pulpwood",0,10.089
"KS","managed (harvest)","pulpwood",10,9.269
"KS","managed (harvest)","pulpwood",20,8.563
"KS","managed (harvest)","pulpwood",30,8.39
"KS","managed (harvest)","pulpwood",40,7.692
"KS","managed (harvest)","pulpwood",50,7.237
"KS","managed (harvest)","pulpwood",60,6.567
"KS","managed (harvest)","pulpwood",70,6.183
"KS","managed (harvest)","pulpwood",80,5.552
"KS","managed (harvest)","pulpwood",90,5.096
"KS","managed (harvest)","pulpwood",100,4.795
"KS","managed (harvest)","residue",0,11.623
"KS","managed (harvest)","residue",10,10.207
"KS","managed (harvest)","residue",20,9.497
"KS","managed (harvest)","residue",30,8.222
"KS","managed (harvest)","residue",40,7.471
"KS","managed (harvest)","residue",50,7.02
"KS","managed (harvest)","residue",60,6.315
"KS","managed (harvest)","residue",70,5.894
"KS","managed (harvest)","residue",80,5.263
"KS","managed (harvest)","residue",90,4.933
"KS","managed (harvest)","residue",100,4.661
"KY","managed (harvest)","sawtimber",0,162.187
"KY","managed (harvest)","sawtimber",10,149.605
"KY","managed (harvest)","sawtimber",20,140.615
"KY","managed (harvest)","sawtimber",30,134.394
"KY","managed (harvest)","sawtimber",40,119.941
"KY","managed (harvest)","sawtimber",50,109.903
"KY","managed (harvest)","sawtimber",60,97.879
"KY","managed (harvest)","sawtimber",70,88.583
"KY","managed (harvest)","sawtimber",80,75.563
"KY","managed (harvest)","sawtimber",90,66.866
"KY","managed (harvest)","sawtimber",100,59.047
"KY","managed (harvest)","pulpwood",0,139.413
"KY","managed (harvest)","pulpwood",10,125.768
"KY","managed (harvest)","pulpwood",20,114.246
"KY","managed (harvest)","pulpwood",30,106.353
"KY","managed (harvest)","pulpwood",40,93.535
"KY","managed (harvest)","pulpwood",50,84.806
"KY","managed (harvest)","pulpwood",60,75.315
"KY","managed (harvest)","pulpwood",70,67.796
"KY","managed (harvest)","pulpwood",80,57.459
"KY","managed (harvest)","pulpwood",90,50.956
"KY","managed (harvest)","pulpwood",100,45.428
"KY","managed (harvest)","residue",0,250.347
"KY","managed (harvest)","residue",10,224.905
"KY","managed (harvest)","residue",20,203.918
"KY","managed (harvest)","residue",30,189.748
"KY","managed (harvest)","residue",40,167.361
"KY","managed (harvest)","residue",50,153.389
"KY","managed (harvest)","residue",60,136.818
"KY","managed (harvest)","residue",70,123.579
"KY","managed (harvest)","residue",80,104.976
"KY","managed (harvest)","residue",90,93.381
"KY","managed (harvest)","residue",100,83.176
"LA","managed (harvest)","sawtimber",0,93.605
"LA","managed (harvest)","sawtimber",10,95.715
